epoch,l1_loss,const_loss,discriminator_acc,font_classification_acc
1,0.07148759875446559,0.0014750059001380578,0.8458513879776001,0.029375
2,0.054356065131723884,0.0018849657915416174,0.7917059904336929,0.283125
3,0.04633128065615892,0.002118473346927203,0.6738934862613678,0.0259375
4,0.04415633834898472,0.002174373922171071,0.8740529179573059,0.1775
5,0.042348517216742036,0.0021369923558086155,0.907570133805275,0.0803125
